id,Lat,Lng,Kingdom,Phylum,Class,Order,Family,Name,Year,Habitat
208,22.27873,114.314,Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia spinicauda,1980,Coastal water
209,22.27873,114.314,Animalia,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona rigida,1980,Coastal water
210,22.27873,114.314,Animalia,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,Parvocalanus crassirostris,1980,Coastal water
211,22.27873,114.314,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Zonosagitta pulchra,1980,Coastal water
212,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Abylidae,Abylopsis tetragona,1980,Coastal water
213,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartiella sinensis,1980,Coastal water
214,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Aeginura grimaldii,1980,Coastal water
215,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea macrodactyla,1980,Coastal water
216,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea pensilis,1980,Coastal water
217,22.27926,114.3351,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta delicata,1980,Coastal water
218,22.27926,114.3351,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta neglecta,1980,Coastal water
219,22.27926,114.3351,Animalia,Ctenophora,Nuda,Beroida,Beroidae,Beroe cucumis,1980,Coastal water
220,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Calanopia thompsoni,1980,Coastal water
221,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus sinicus,1980,Coastal water
222,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Candaciidae,Candacia bradyi,1980,Coastal water
223,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Centropagidae,Centropages abdominalis,1980,Coastal water
224,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Chelophyes contorta,1980,Coastal water
225,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia hemisphaerica,1980,Coastal water
226,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Sapphirinidae,Copilia mirabilis,1980,Coastal water
227,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Sapphirinidae,Copilia quadrata,1980,Coastal water
228,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Peocilostomatoida,Corycaeidae,Corycaeus spp.,1980,Coastal water
229,22.27926,114.3351,Animalia,Mollusca,Gastropoda,Thecosomata,Creseidae,Creseis clava?,1980,Coastal water
230,22.27926,114.3351,Animalia,Mollusca,Gastropoda,Thecosomata,Creseidae,Creseis virgula,1980,Coastal water
231,22.27926,114.3351,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea nozakii,1980,Coastal water
232,22.27926,114.3351,Animalia,Mollusca,Gastropoda,Thecosomata,Cavoliniidae,Diacria quadridentata,1980,Coastal water
233,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Diphyes chamissonis,1980,Coastal water
234,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eirene brevigona,1980,Coastal water
235,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Eucheilota menoni,1980,Coastal water
236,22.27926,114.3351,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Euconchoecia aculeata,1980,Coastal water
237,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Eudoxoides spiralis,1980,Coastal water
238,22.27926,114.3351,Animalia,Arthropoda,Malacostraca,Amphipoda,Pronoidae,Eupronoe maculata,1980,Coastal water
239,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Harpacticoida,Euterpinidae,Euterpina acutifrons,1980,Coastal water
240,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Labidocera acuta,1980,Coastal water
241,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Labidocera bipinnata,1980,Coastal water
242,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia subtiloides,1980,Coastal water
243,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,Liriope tetraphylla,1980,Coastal water
244,22.27926,114.3351,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer hanseni,1980,Coastal water
245,22.27926,114.3351,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer intermedius,1980,Coastal water
246,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Harpacticoida,Ectinosomatidae,Microsetella norvegica,1980,Coastal water
247,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea atlantica,1980,Coastal water
248,22.27926,114.3351,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca scintillans,1980,Coastal water
249,22.27926,114.3351,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura dioica,1980,Coastal water
250,22.27926,114.3351,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura rufescens,1980,Coastal water
251,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Oncaeidae,Oncaea media,1980,Coastal water
252,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Oncaeidae,Oncaea venusta,1980,Coastal water
253,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,Paracalanus parvus,1980,Coastal water
254,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Eucalanidae,Pareucalanus attenuatus,1980,Coastal water
255,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Pontellopsis tenuicauda,1980,Coastal water
256,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Pontellopsis yamadae,1980,Coastal water
257,22.27926,114.3351,Animalia,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Pseudevadne?tergestina,1980,Coastal water
258,22.27926,114.3351,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa fusiformis,1980,Coastal water
259,22.27926,114.3351,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Soestia zonaria,1980,Coastal water
260,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Solmundella bitentaculata,1980,Coastal water
261,22.27926,114.3351,Animalia,Arthropoda,Maxillopoda,Calanoida,Subeucalanidae,Subeucalanus crassus,1980,Coastal water
262,22.27926,114.3351,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Sulculeolaria quadrivalvis,1980,Coastal water
263,22.27926,114.3351,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae?,Tomopteris planktonis,1980,Coastal water
264,22.27926,114.3351,Animalia,Arthropoda,Malacostraca,Amphipoda,Oxycephalidae,Tullbergella cuspidatus,1980,Coastal water
265,22.27926,114.3351,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Zonosagitta bedoti,1980,Coastal water
266,22.27926,114.3351,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Zonosagitta pulchra,1980,Coastal water
267,22.28522,113.8628,Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartiella sinensis,1980,Coastal water
268,22.28522,113.8628,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglaura hemistoma,1980,Coastal water
269,22.28522,113.8628,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta neglecta,1980,Coastal water
270,22.28522,113.8628,Animalia,Ctenophora,Nuda,Beroida,Beroidae,Beroe cucumis,1980,Coastal water
271,22.28522,113.8628,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Diphyes chamissonis,1980,Coastal water
272,22.28522,113.8628,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
273,22.28522,113.8628,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer hanseni,1980,Coastal water
274,22.28522,113.8628,Animalia,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,Parvocalanus crassirostris,1980,Coastal water
275,22.28522,113.8628,Animalia,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Pseudevadne?tergestina,1980,Coastal water
276,22.28522,113.8628,Animalia,Arthropoda,Maxillopoda,Calanoida,Subeucalanidae,Subeucalanus subcrassus?,1980,Coastal water
277,22.28522,113.8628,Animalia,Arthropoda,Maxillopoda,Calanoida,Tortanidae,Tortanus gracilis,1980,Coastal water
278,22.28522,113.8628,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Undinula vulgaris,1980,Coastal water
279,22.32747,114.3516,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus sinicus,1980,Coastal water
280,22.32747,114.3516,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Canthocalanus pauper,1980,Coastal water
281,22.32747,114.3516,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus affinis,1980,Coastal water
282,22.32747,114.3516,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
283,22.32747,114.3516,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer intermedius,1980,Coastal water
284,22.32747,114.3516,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Oncaeidae,Oncaea venusta,1980,Coastal water
285,22.32747,114.3516,Animalia,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia avirostris,1980,Coastal water
286,22.32747,114.3516,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Solmundella bitentaculata,1980,Coastal water
287,22.33149,113.8663,Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia spinicauda,1980,Coastal water
288,22.33149,113.8663,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta delicata,1980,Coastal water
289,22.33149,113.8663,Animalia,Arthropoda,Maxillopoda,Calanoida,Candaciidae,Candacia bradyi,1980,Coastal water
290,22.33149,113.8663,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Ferosagitta ferox,1980,Coastal water
291,22.33149,113.8663,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Geryoniidae,Liriope tetraphylla,1980,Coastal water
292,22.33149,113.8663,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea atlantica,1980,Coastal water
293,22.33149,113.8663,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia spp.,1980,Coastal water
294,22.33149,113.8663,Animalia,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,Paracalanus aculeatus,1980,Coastal water
295,22.33149,113.8663,Animalia,Arthropoda,Maxillopoda,Calanoida,Temoridae,Temora turbinata,1980,Coastal water
296,22.34005,114.3516,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus sinicus,1980,Coastal water
297,22.34005,114.3516,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Canthocalanus pauper,1980,Coastal water
298,22.34005,114.3516,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus affinis,1980,Coastal water
299,22.34005,114.3516,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
300,22.34005,114.3516,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer intermedius,1980,Coastal water
301,22.34005,114.3516,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Oncaeidae,Oncaea venusta,1980,Coastal water
302,22.34005,114.3516,Animalia,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia avirostris,1980,Coastal water
303,22.34005,114.3516,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Solmundella bitentaculata,1980,Coastal water
304,22.35492,114.2831,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus sinicus,1980,Coastal water
305,22.35492,114.2831,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
306,22.38786,113.8682,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia hemisphaerica,1980,Coastal water
307,22.38786,113.8682,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Labidocera bipinnata,1980,Coastal water
308,22.38786,113.8682,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Labidocera euchaeta,1980,Coastal water
309,22.38786,113.8682,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia subtiloides,1980,Coastal water
310,22.38786,113.8682,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca scintillans,1980,Coastal water
311,22.38786,113.8682,Animalia,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona rigida,1980,Coastal water
312,22.38786,113.8682,Animalia,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia avirostris,1980,Coastal water
313,22.38786,113.8682,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia globosa,1980,Coastal water
314,22.38786,113.8682,Animalia,Arthropoda,Maxillopoda,Calanoida,Pseudodiaptomidae,Pseudodiaptomus poplesia,1980,Coastal water
315,22.38786,113.8682,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Solmundella bitentaculata,1980,Coastal water
316,22.38786,113.8682,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Zonosagitta pulchra,1980,Coastal water
317,22.38786,113.8681,Animalia,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,Acrocalanus gracilis,1980,Coastal water
318,22.39624,113.8789,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinaraeidae,Coscinodiscus spp.,1980,Coastal water
319,22.39624,113.8789,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia spp.,1980,Coastal water
320,22.39624,113.8789,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira subtilis,1980,Coastal water
321,22.41412,114.3864,Animalia,Radiozoa,Acantharia,Arthracanthida,Acanthometridae,Acanthometra pellucida,1980,Coastal water
322,22.41412,114.3864,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus affinis,1980,Coastal water
323,22.41412,114.3864,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
324,22.43572,113.906,Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia spinicauda,1980,Coastal water
325,22.43572,113.906,Animalia,Arthropoda,Maxillopoda,Calanoida,Pseudodiaptomidae,Pseudodiaptomus annandalei?,1980,Coastal water
326,22.45521,114.2011,Animalia,Radiozoa,Acantharia,Arthracanthida,Acanthometridae,Acanthometra pellucida,1980,Coastal water
327,22.45521,114.2011,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta delicata,1980,Coastal water
328,22.45521,114.2011,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Chelophyes contorta,1980,Coastal water
329,22.45521,114.2011,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
330,22.45521,114.2011,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca scintillans,1980,Coastal water
331,22.45521,114.2011,Animalia,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona brevicornis,1980,Coastal water
332,22.45534,114.3422,Animalia,Radiozoa,Acantharia,Arthracanthida,Acanthometridae,Acanthometra pellucida,1980,Coastal water
333,22.45534,114.3422,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus affinis,1980,Coastal water
334,22.45534,114.3422,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
335,22.47902,114.3841,Animalia,Radiozoa,Acantharia,Arthracanthida,Acanthometridae,Acanthometra pellucida,1980,Coastal water
336,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia pacifica,1980,Coastal water
337,22.47902,114.3841,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea parva,1980,Coastal water
338,22.47902,114.3841,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglaura hemistoma,1980,Coastal water
339,22.47902,114.3841,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta delicata,1980,Coastal water
340,22.47902,114.3841,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta regularis,1980,Coastal water
341,22.47902,114.3841,Animalia,Ctenophora,Nuda,Beroida,Beroidae,Beroe cucumis,1980,Coastal water
342,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus sinicus,1980,Coastal water
343,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Calanidae,Canthocalanus pauper,1980,Coastal water
344,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Centropagidae,Centropages furcatus,1980,Coastal water
345,22.47902,114.3841,Animalia,Mollusca,Gastropoda,Thecosomata,Creseidae,Creseis clava?,1980,Coastal water
346,22.47902,114.3841,Animalia,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eirene brevigona,1980,Coastal water
347,22.47902,114.3841,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Eudoxoides spiralis,1980,Coastal water
348,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Labidocera euchaeta,1980,Coastal water
349,22.47902,114.3841,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer hanseni,1980,Coastal water
350,22.47902,114.3841,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer intermedius,1980,Coastal water
351,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona brevicornis,1980,Coastal water
352,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,Paracalanus aculeatus,1980,Coastal water
353,22.47902,114.3841,Animalia,Arthropoda,Branchiopoda,Diplostraca,Sididae,Penilia avirostris,1980,Coastal water
354,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Pontellina plumata,1980,Coastal water
355,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Pontellopsis yamadae,1980,Coastal water
356,22.47902,114.3841,Animalia,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Pseudevadne?tergestina,1980,Coastal water
357,22.47902,114.3841,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Solmundella bitentaculata,1980,Coastal water
358,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Subeucalanidae,Subeucalanus subcrassus?,1980,Coastal water
359,22.47902,114.3841,Animalia,Arthropoda,Maxillopoda,Calanoida,Tortanidae,Tortanus gracilis,1980,Coastal water
360,22.47902,114.3841,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Zonosagitta pulchra,1980,Coastal water
361,22.50115,114.4544,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae_incertae_sedis,Chaetocerotaceae,Chaetoceros coarctatus,1980,Coastal water
362,22.50115,114.4544,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae_incertae_sedis,Chaetocerotaceae,Chaetoceros denticulatus,1980,Coastal water
363,22.50115,114.4544,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae_incertae_sedis,Chaetocerotaceae,Chaetoceros lorenzianus,1980,Coastal water
364,22.50115,114.4544,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema costatum,1980,Coastal water
365,22.51859,114.3044,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Chelophyes contorta,1980,Coastal water
366,22.51859,114.3044,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
367,22.52794,114.3265,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Chelophyes contorta,1980,Coastal water
368,22.52794,114.3265,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
369,22.52816,114.3713,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea macrodactyla,1980,Coastal water
370,22.52816,114.3713,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea pensilis,1980,Coastal water
371,22.52816,114.3713,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta crassa,1980,Coastal water
372,22.52816,114.3713,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Aidanosagitta neglecta,1980,Coastal water
373,22.52816,114.3713,Animalia,Arthropoda,Maxillopoda,Calanoida,Pontellidae,Calanopia thompsoni,1980,Coastal water
374,22.52816,114.3713,Animalia,Arthropoda,Maxillopoda,Calanoida,Centropagidae,Centropages gracilis,1980,Coastal water
375,22.52816,114.3713,Animalia,Mollusca,Gastropoda,Thecosomata,Creseidae,Creseis chierchiae,1980,Coastal water
376,22.52816,114.3713,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Diphyes chamissonis,1980,Coastal water
377,22.52816,114.3713,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagitiidae,Flaccisagitta enflata,1980,Coastal water
378,22.52816,114.3713,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer penicillifer,1980,Coastal water
379,22.52816,114.3713,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Muggiaea atlantica,1980,Coastal water
380,22.52816,114.3713,Chromista,Myzozoa,Noctilucea,Noctilucida,Noctilucaceae,Noctiluca scintillans,1980,Coastal water
381,22.52816,114.3713,Animalia,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona rigida,1980,Coastal water
382,22.52816,114.3713,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,Oncaeidae,Oncaea venusta,1980,Coastal water
